reaction_type,epoch_number,target_protein,miner_uid,molecule_id,smiles,final_score,miner_hotkey,miner_coldkey,created_at
rxn:2,23183,Q4QQW4,1,rxn:2:89035:154249,CSc1ncc(-c2ncc(C(C)Nc3cc(CC(C)C)nc(C4CC4)n3)s2)cn1,0.06760423168026168,5Egqxfdg5cAyZKzfPU3adtoWtFYiSJ7Hnpvw8NrCpdrjCBjC,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-09T14:30:06+00:00
rxn:2,23183,Q4QQW4,20,rxn:2:146488:131613,Cc1nccc2c(C(C)Nc3nc4ccc5[nH]cnc5c4[nH]3)csc12,0.06441372513771057,5GrjSpB1MLhwS8hCHgKYktfu9hTavi1aCkuHN9PdzArtxhiX,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-09T14:30:06+00:00
rxn:2,23183,Q4QQW4,42,rxn:2:102148:70186,CCC(C)c1cc(NC(C)c2cncc3ccncc23)nc(C2CC2)n1,0.06041291585335365,5DDEGa8t9ghv92E2sjyCK2k8DfFpFYuLsJ6j7KsGVVX1EDtJ,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-09T14:30:06+00:00
rxn:2,23183,Q4QQW4,49,rxn:2:150512:144456,Cc1nc(Cc2nc(NC(C)c3cc(-c4cnc(N(C)C)nc4)cs3)cc(C(C)C)n2)cs1,0.05964422271107182,5HHDjQZ9CZ948dtzKo6RJHwrSLceRfG1DecFN6Rt7orpKUq4,5CUiMYcMPFtMmjdov6yqWuWsMyhbs4naNxDiCGeUQP2RKFqP,2026-06-09T14:30:06+00:00
rxn:2,23183,Q4QQW4,37,rxn:2:66261:129359,Cc1c(C(C)Nc2cc(C3CC3)nc(C3CC3)n2)ncc2nccn12,0.05432909965515137,5D52Ajv2MSWKfV1PNfyKthAGmNsWGi7dhQ3w1XiNptH6adCg,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-09T14:30:06+00:00
rxn:2,23183,Q4QQW4,38,rxn:2:123301:169779,CCCOc1ccc(C(NCc2cn(-c3cc(C)ccn3)nc2C)c2cncc3ccccc23)cc1,0.04832001361582014,5FHxcxoJ4y5uPV5vufxU8iURosgNMjaZ39Qg2VMzEy2ppct5,5EeTKGrMYjXLqQYJmVUtds6hNuUvAaz8iswWpELSJGbvJN7D,2026-06-09T14:30:06+00:00
rxn:2,23183,Q4QQW4,51,rxn:2:102148:163549,CCC(C)c1cc(NC(C)c2c[nH]c3c(C)ccc(C)c3c2=O)nc(C2CC2)n1,0.02987215333971484,5FussqLA3xiViAjkVpx9RAsUyFRncX8f5qQwYjyhxAuSnLGo,5CUiMYcMPFtMmjdov6yqWuWsMyhbs4naNxDiCGeUQP2RKFqP,2026-06-09T14:30:06+00:00
rxn:2,23186,Q4QQW4,2,rxn:2:99046:122772,Cc1ccc(-c2ncc(C(C)Nc3nc4cn[nH]c4c(=O)[nH]3)s2)s1,0.1605899135271708,5Cf7GeZrmBJDCj6RVat3fcQUhfdFAT3MfwyYdzZEndP4NPTe,5CAHGGttoG4vwhnovZragtmJbp7GkNVrUXbqMrfUxiYXAPJn,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,30,rxn:2:99046:122772,Cc1ccc(-c2ncc(C(C)Nc3nc4cn[nH]c4c(=O)[nH]3)s2)s1,0.1605899135271708,5DPfpjUqjCqr4fXah2xM64pVW7fBwpPNzFFf6c9waVXiP5BB,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,46,rxn:2:99046:122772,Cc1ccc(-c2ncc(C(C)Nc3nc4cn[nH]c4c(=O)[nH]3)s2)s1,0.1605899135271708,5EJVufbr5VPeNXU7hPvffsVhn4iatubxYZnnzwgs2mVDpKVs,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,41,rxn:2:110995:134530,CC(Nc1[nH]c(=O)n(C)c(=O)c1N=O)c1cnc(-c2cccs2)s1,0.1586535374323527,5DfWzqT3eydoTBzTh1oby9ZoYYWsP4bQ4NWrhRzf47xoepjd,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,51,rxn:2:126227:142664,CCc1c(NC(C)c2ccc(-c3cnc(SC)cn3)s2)nc(N(C)C)[nH]c1=O,0.1580899102347238,5FussqLA3xiViAjkVpx9RAsUyFRncX8f5qQwYjyhxAuSnLGo,5CUiMYcMPFtMmjdov6yqWuWsMyhbs4naNxDiCGeUQP2RKFqP,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,19,rxn:2:166916:142664,CSc1cnc(-c2ccc(C(C)Nc3c(N=O)c(=O)[nH]c4ncnn34)s2)cn1,0.15397695345538,5FX1WLHvQnVsxsV6rGfek6atkUyoG69TEHUECHXTfRFqERCx,5FC9JzvvCLCE33xQYEiEuzeFGpUY3AbZkTyx731JjaV3mGkD,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,15,rxn:2:90740:131613,Cc1nccc2c(C(C)Nc3ccc4csnc4c3)csc12,0.1501318595626137,5CFVtQjHeZ4iTbMf6Fug7E1aLAKeERDEAomffRhSqaNDYJtp,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,9,rxn:2:78560:131613,COc1cc(NC(C)c2csc3c(C)nccc23)cnn1,0.1496212283770243,5DX3bBzDVjhYeigGrumbYzpdKqzFxiTi3xY6QfpwrabLfsCq,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,32,rxn:2:78560:131613,COc1cc(NC(C)c2csc3c(C)nccc23)cnn1,0.1496212283770243,5GmtNRR8rcmLfC2ftC7dofFWemqaToHFJEjN65R8nhfrDhaf,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,63,rxn:2:119048:122772,CSc1nc(NC(C)c2cnc(-c3ccc(C)s3)s2)[nH]c(=O)n1,0.1480103109193885,5Ek25STm4aUT4CeKkLNzjTgXVy4LaNp8vdjoNFtX5w5UGDWT,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,21,rxn:2:89710:113626,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1ccc(-c2cc[nH]c2)s1,0.1480026741822561,5DEyd2sKqXJMxJ1Fct5UWgPssks3vmqciedzBKcV3c5nxQFa,5DZXbYUsMahTTBxotNEegTKXT5FLyPjCvHs9nnnA73TtPNYh,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,31,rxn:2:89710:71323,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1ccc2nscc2c1,0.1479740609293399,5HR4bEZ5Zq153qobv89PD5wnvhkFuE5uxG6RMs1WLXoDt9aM,5ExiQCRMeekU5w4RNfL6AsxgQZjcpTBseNZLPW5Zfgyh7pJd,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,34,rxn:2:71158:122772,Cc1ccc(-c2ncc(C(C)Nc3ccnc4c(=O)[nH]oc34)s2)s1,0.1468189284205437,5DhS6oYFqaHaJLjPUNefoCJSrUsizGsXPeNUg4AB4c8dzQya,5ERJS9fpDW6WhC62Ug5ynXoojqsNeNVruwJj3GSCbGicJx5s,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,14,rxn:2:89710:97114,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1nc(-c2cc[nH]c2)c[nH]1,0.1460330486297607,5FLFxfZHgSdKfUCiCfSGainQohZx96Nn7NigoqWrRBfs4tQ8,5ExiQCRMeekU5w4RNfL6AsxgQZjcpTBseNZLPW5Zfgyh7pJd,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,16,rxn:2:125845:164585,Cc1c(C(C)Nc2n[nH]c(=O)c(=O)[nH]2)[nH]c2c(C)cccc12,0.145984562960538,5FxN6Q8RqwJ7XQbQYFVijog4qfu1HUoMfia2r9tgPSMZsciZ,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,27,rxn:2:88817:112961,Cc1cccc2[nH]c(C(C)Nc3ncc4c(n3)CCS4)cc12,0.1448614705692638,5Cu82Kk362oZUA3Lk91TwYcmzpRbTL9YW5DFkRX91E9puZfM,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,3,rxn:2:89710:73041,Cc1cc(C(C)Nc2ncc(-c3cn[nH]c3)cn2)cc2ncoc12,0.1440993895133336,5H1RZMrwFGFBkxTnr97RdymDXCcq2aRhvjWbjN4eyAhnP5rA,5DZXbYUsMahTTBxotNEegTKXT5FLyPjCvHs9nnnA73TtPNYh,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,43,rxn:2:131373:95441,CC(Nc1ncc([S-])cn1)c1cnc2ccccc2c1,0.1439724385738373,5C7nC15ebbcwAmhUP18pV1zhKiXAswK9MKLFkFFTMzm3mwpy,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,29,rxn:2:89710:122902,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1cc2ccccc2[nH]1,0.1428997309311577,5HKuuPHERHZ65EGs5UVTMPYN8sExcwusJw1AMcHXEv9yYtyN,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,57,rxn:2:89710:122902,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1cc2ccccc2[nH]1,0.1428997309311577,5DepSUKmnctbQs9G6c2pjgr7ZCD9y8ZTtJw5iRXVePhvmD5X,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,20,rxn:2:126818:113626,CC(Nc1ccc(-c2cn[nH]c2)cn1)c1ccc(-c2cc[nH]c2)s1,0.1418613940477371,5GrjSpB1MLhwS8hCHgKYktfu9hTavi1aCkuHN9PdzArtxhiX,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,47,rxn:2:166916:82933,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2cnccn2)s1,0.1416529531662281,5HTmwrcmqjgs5iGYppJ8ujMCnCp3dnwHxvPLUGzCTUM4NRan,5ExiQCRMeekU5w4RNfL6AsxgQZjcpTBseNZLPW5Zfgyh7pJd,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,24,rxn:2:117866:75079,Cc1cccc2cc(C(C)Nc3cc(-c4cn[nH]c4)on3)sc12,0.1406364440917969,5F4QDXd8LDZJ2LZJTcfzX8WFmTx4bMNxMnzStHQJGhz5hAcH,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,25,rxn:2:166916:122772,Cc1ccc(-c2ncc(C(C)Nc3c(N=O)c(=O)[nH]c4ncnn34)s2)s1,0.140519563968365,5C5NXpbaYFuB11bYP5rNPguQmZWMfwWupFULbJnFbsqwdHKb,5F7TexzUicpdUCtrDUK54n14Kdt8Scc2AaFnZZdGN4JecHaE,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,53,rxn:2:166916:122772,Cc1ccc(-c2ncc(C(C)Nc3c(N=O)c(=O)[nH]c4ncnn34)s2)s1,0.140519563968365,5CtAbmpfdaNAsbyt9Cz5Nr4uimKHQPRrKia8WwYT8DKPLwvC,5ExiQCRMeekU5w4RNfL6AsxgQZjcpTBseNZLPW5Zfgyh7pJd,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,56,rxn:2:113903:97945,Cc1nccc2c(C(C)Nc3cc(-c4ccsc4)ncn3)n[nH]c12,0.1390219554305077,5EyaVBUQAoZ1HdUBCRRVmJqxp5Yoi5E4JHPVrQLmx7zRMmUk,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,59,rxn:2:120516:134530,CC(Nc1c(N=O)c(=O)[nH]c(=O)n1C)c1cnc(-c2cccs2)s1,0.1388175884882609,5ETvRCP9W3YKQKVZXKqi2KnnmDnSLnVmPQoxBDTy6SNRWaeR,5GjmEbUrTzr9ckoKRkziwm89QdY94DhEK2YAYhdErYSp68EL,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,35,rxn:2:131373:134530,CC(Nc1ncc([S-])cn1)c1cnc(-c2cccs2)s1,0.1373998403549194,5EbkgiLWxKj4T2UTUqFnF7sJEhAmFGme4oGpKWiVrS1YjPGi,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,40,rxn:2:135979:95801,Cc1cc(C(C)Nc2cnc3n[nH]c(C)c3c2)ccc1-c1cc[nH]c1,0.1373553371429443,5EepKrEevANhhjQvBxiSYY6dL2n8nxSbFyq72yMiPTRWFPSU,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,6,rxn:2:126818:71323,CC(Nc1ccc(-c2cn[nH]c2)cn1)c1ccc2nscc2c1,0.1340310288512188,5FLPhFDnajbTckwont9g976dKiiZGsdvtRxw9iFNvtHdrz5u,5FQoP9kkvcPYHbRzLTuWPXB1owLsxJsW8QG7W9qvP4fJ5XH7,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,26,rxn:2:78020:114774,Cc1[nH]ncc1-c1ccc(C(C)Nc2nc3ccccc3[nH]2)s1,0.1337682682534923,5GnaLUR9kQKNoJvcmyMSyTdgSmSCHnVuxo41Ut8TkWUBoSRc,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,33,rxn:2:73201:131613,CSc1cc(NC(C)c2csc3c(C)nccc23)ncn1,0.1330412541116987,5FuhZEPyhXVUC4vTKCBVWQcFskkBKv4o1SBQhSVHypcoiViD,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,18,rxn:2:134130:131613,Cc1nccc2c(C(C)Nc3onc4ccccc34)csc12,0.1322743134065108,5CZspf3UVUokqhqvNGnuv8MWYWSDNUPRyj1BxyaR8nwRfmug,5DZXbYUsMahTTBxotNEegTKXT5FLyPjCvHs9nnnA73TtPNYh,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,28,rxn:2:89710:111364,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1cnc2sccc2c1,0.1322415134181147,5DHyJYdpU4yditLtgpgW3sVMGDWV9jCKE6S155YLa4RakXoz,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,58,rxn:2:166916:147834,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2nccc(-c3ccco3)n2)s1,0.132165458894545,5CPdehZC5Ga2sicQNDydQTNkCp1kbZpvGvGU1c8mgZp4e8ab,5FgdHCpEA2KLxyuTzBrx9BSCrzKjFuyXog8YiJ2ZmYV2F2kH,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,1,rxn:2:108600:122772,Cc1ccc(-c2ncc(C(C)Nc3cncc(-c4cn[nH]c4)c3)s2)s1,0.1315564918518067,5Egqxfdg5cAyZKzfPU3adtoWtFYiSJ7Hnpvw8NrCpdrjCBjC,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,38,rxn:2:169659:84000,CC(Nc1nc(=O)c2[nH]c(=S)[nH]c2[nH]1)c1nc(-c2cccs2)c[nH]1,0.1312933613856634,5FEumR4bePnD8wbXUEQTQKGWgqrh3CSRKFgv3kHA8hjnMVfp,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,17,rxn:2:103667:120800,Cc1n[nH]cc1-c1ncc(C(C)Nc2cc3nccc-3c[nH]2)s1,0.1312014927034793,5FjSxGWFGQJQPfzxSLk9gvZAyHJPNuTDvxzuURCuyk6nYChz,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,10,rxn:2:166916:168476,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2cnc3scnc3c2)s1,0.1303260264725521,5CSqKLKG9h8PhqvqqVjhBvsT4pW1ibg8n2CcYkHtFauG6ggG,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,44,rxn:2:96594:131613,Cc1nccc2c(C(C)Nc3ccnc(-c4cncs4)n3)csc12,0.127036323149999,5FpRmU4tvJmF34RHSYNi1MjJyJCyhXqWRF7xzAQezLXDByA9,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,42,rxn:2:112446:154249,CSc1ncc(-c2ncc(C(C)Nc3nc4cc(C)ccn4n3)s2)cn1,0.1032642424106598,5G9isXT1FM9BmMnXz8dXe8Et2TfMx2vvxjt16nqYJuNxNbZh,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,4,rxn:2:139810:134530,CC(Nc1c(N=O)c(=O)[nH]c(=S)n1C)c1cnc(-c2cccs2)s1,0.09682611872752507,5DUmwxNP3TLUF71vXZrCEhxvdGo72Mg3i97BhjCpTGZhdd3y,5ExiQCRMeekU5w4RNfL6AsxgQZjcpTBseNZLPW5Zfgyh7pJd,2026-06-09T18:07:34+00:00
rxn:2,23186,Q4QQW4,39,rxn:2:108600:155870,CC(Nc1cncc(-c2cn[nH]c2)c1)c1cnc(-c2cccc3ccoc23)s1,0.07819398599011558,5H5pueBDjR7mat44mMo4EyJ4RTmrgByYfeJA2aiNCkkMaX9g,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-09T18:07:34+00:00
rxn:2,23190,Q4QQW4,32,rxn:2:166916:107408,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2ccsc2)s1,0.1569353199005127,5GmtNRR8rcmLfC2ftC7dofFWemqaToHFJEjN65R8nhfrDhaf,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,40,rxn:2:166916:149170,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2ccc(=O)[nH]n2)s1,0.1544715717986778,5EepKrEevANhhjQvBxiSYY6dL2n8nxSbFyq72yMiPTRWFPSU,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,35,rxn:2:131373:141812,CC(Nc1ncc([S-])cn1)c1ccc(-c2ccc[nH]2)s1,0.1537942826747894,5EbkgiLWxKj4T2UTUqFnF7sJEhAmFGme4oGpKWiVrS1YjPGi,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,50,rxn:2:122689:122772,Cc1nc(NC(C)c2cnc(-c3ccc(C)s3)s2)c(N=O)c(=O)[nH]1,0.1487889836231867,5G1Exww53xg6TtNd3mvoxm2Ea6gcALPMXJaAmXN1UQWnrXbM,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,59,rxn:2:122689:122772,Cc1nc(NC(C)c2cnc(-c3ccc(C)s3)s2)c(N=O)c(=O)[nH]1,0.1487889836231867,5ETvRCP9W3YKQKVZXKqi2KnnmDnSLnVmPQoxBDTy6SNRWaeR,5GjmEbUrTzr9ckoKRkziwm89QdY94DhEK2YAYhdErYSp68EL,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,33,rxn:2:166916:109025,Cc1csc(-c2cc(C(C)Nc3c(N=O)c(=O)[nH]c4ncnn34)cs2)c1,0.147565992978903,5FuhZEPyhXVUC4vTKCBVWQcFskkBKv4o1SBQhSVHypcoiViD,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,16,rxn:2:130370:141213,Cc1ccsc1-c1ncc(C(C)Nc2cc(=O)c3[nH]nnc3[nH]2)s1,0.1465785180528959,5FxN6Q8RqwJ7XQbQYFVijog4qfu1HUoMfia2r9tgPSMZsciZ,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,30,rxn:2:130370:141213,Cc1ccsc1-c1ncc(C(C)Nc2cc(=O)c3[nH]nnc3[nH]2)s1,0.1465785180528959,5DPfpjUqjCqr4fXah2xM64pVW7fBwpPNzFFf6c9waVXiP5BB,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,34,rxn:2:89710:115254,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1cc2ccn(C)c2cn1,0.146400252978007,5DhS6oYFqaHaJLjPUNefoCJSrUsizGsXPeNUg4AB4c8dzQya,5ERJS9fpDW6WhC62Ug5ynXoojqsNeNVruwJj3GSCbGicJx5s,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,26,rxn:2:89710:70151,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1nc2ccccc2[nH]1,0.146207710971003,5GnaLUR9kQKNoJvcmyMSyTdgSmSCHnVuxo41Ut8TkWUBoSRc,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,41,rxn:2:89710:70151,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1nc2ccccc2[nH]1,0.146207710971003,5EJ7P3hso6z4FShPwohWEqfDAE3BXhNSTUkVA2NnLuGCJwX1,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,29,rxn:2:166916:168999,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2cccc3[nH]ccc23)s1,0.1457583328773235,5HKuuPHERHZ65EGs5UVTMPYN8sExcwusJw1AMcHXEv9yYtyN,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,24,rxn:2:166916:153989,CSc1ccc(-c2ncc(C(C)Nc3c(N=O)c(=O)[nH]c4ncnn34)s2)cc1,0.1454887964895793,5F4QDXd8LDZJ2LZJTcfzX8WFmTx4bMNxMnzStHQJGhz5hAcH,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,39,rxn:2:166916:153989,CSc1ccc(-c2ncc(C(C)Nc3c(N=O)c(=O)[nH]c4ncnn34)s2)cc1,0.1454887964895793,5Fn1Br6GtecrJEef3wHjmo8ifjcYbEgoHLQKwEmt1LUe1wWb,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,44,rxn:2:90720:131279,Cc1cc(NC(C)c2cnc(-c3cc[nH]c3)s2)c2[nH]cnc2c1,0.1447966150615526,5FpRmU4tvJmF34RHSYNi1MjJyJCyhXqWRF7xzAQezLXDByA9,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,55,rxn:2:166916:126659,Cc1ccc2sc(C(C)Nc3c(N=O)c(=O)[nH]c4ncnn34)cc2c1,0.1444070672988892,5HjRab4totmcmTG1iLaXe9qDMfFGxQ6BpnKLFqtcZUgMdsFn,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,56,rxn:2:88449:159258,CC(Nc1ncnc2[nH][nH]c(=O)c12)c1ncc(-c2ccc3ncsc3c2)s1,0.1433934194070322,5DfWzqT3eydoTBzTh1oby9ZoYYWsP4bQ4NWrhRzf47xoepjd,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,28,rxn:2:166916:142273,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2cnc(N(C)C)s2)s1,0.1432731875351497,5DHyJYdpU4yditLtgpgW3sVMGDWV9jCKE6S155YLa4RakXoz,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,8,rxn:2:121489:87505,Cc1n[nH]c2ncc(C(C)Nc3cnc(-c4ccsc4)cn3)cc12,0.1418515021602313,5HbYAsFP83TgTc2n6HjvEdNo4SLuBNa95axFAvdt858Quju5,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,63,rxn:2:89710:91621,Cc1ccc2nc(C(C)Nc3ncc(-c4cn[nH]c4)cn3)[nH]c2c1,0.1417744532227516,5Ek25STm4aUT4CeKkLNzjTgXVy4LaNp8vdjoNFtX5w5UGDWT,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-09T22:52:20+00:00
